negara,region,benua,bulan,tahun,jumlah_kunjungan_wisman
Ceko,East Europe,EUROPE,Juni,2017,1391
Ceko,East Europe,EUROPE,Juli,2017,1752
Ceko,East Europe,EUROPE,Agustus,2017,1666
Ceko,East Europe,EUROPE,September,2017,1870
Ceko,East Europe,EUROPE,Oktober,2017,1796
Ceko,East Europe,EUROPE,November,2017,1518
Ceko,East Europe,EUROPE,Desember,2017,1493
Croasia,East Europe,EUROPE,Januari,2017,528
Croasia,East Europe,EUROPE,Februari,2017,569
Croasia,East Europe,EUROPE,Maret,2017,594
Croasia,East Europe,EUROPE,April,2017,516
Croasia,East Europe,EUROPE,Mei,2017,579
Croasia,East Europe,EUROPE,Juni,2017,459
Croasia,East Europe,EUROPE,Juli,2017,635
Croasia,East Europe,EUROPE,Agustus,2017,520
Croasia,East Europe,EUROPE,September,2017,689
Croasia,East Europe,EUROPE,Oktober,2017,505
Croasia,East Europe,EUROPE,November,2017,572
Croasia,East Europe,EUROPE,Desember,2017,454
Cyprus,East Europe,EUROPE,Januari,2017,78
Cyprus,East Europe,EUROPE,Februari,2017,85
Cyprus,East Europe,EUROPE,Maret,2017,111
Cyprus,East Europe,EUROPE,April,2017,123
Cyprus,East Europe,EUROPE,Mei,2017,126
Cyprus,East Europe,EUROPE,Juni,2017,191
Cyprus,East Europe,EUROPE,Juli,2017,401
Cyprus,East Europe,EUROPE,Agustus,2017,341
Cyprus,East Europe,EUROPE,September,2017,143
Cyprus,East Europe,EUROPE,Oktober,2017,125
Cyprus,East Europe,EUROPE,November,2017,98
Cyprus,East Europe,EUROPE,Desember,2017,87
Estonia,East Europe,EUROPE,Januari,2017,704
Estonia,East Europe,EUROPE,Februari,2017,800
Estonia,East Europe,EUROPE,Maret,2017,898
Estonia,East Europe,EUROPE,April,2017,480
Estonia,East Europe,EUROPE,Mei,2017,439
Estonia,East Europe,EUROPE,Juni,2017,244
Estonia,East Europe,EUROPE,Juli,2017,184
Estonia,East Europe,EUROPE,Agustus,2017,286
Estonia,East Europe,EUROPE,September,2017,468
Estonia,East Europe,EUROPE,Oktober,2017,1347
Estonia,East Europe,EUROPE,November,2017,800
Estonia,East Europe,EUROPE,Desember,2017,919
Georgia,East Europe,EUROPE,Januari,2017,103
Georgia,East Europe,EUROPE,Februari,2017,223
Georgia,East Europe,EUROPE,Maret,2017,64
Georgia,East Europe,EUROPE,April,2017,74
Georgia,East Europe,EUROPE,Mei,2017,130
Georgia,East Europe,EUROPE,Juni,2017,63
Georgia,East Europe,EUROPE,Juli,2017,75
Georgia,East Europe,EUROPE,Agustus,2017,157
Georgia,East Europe,EUROPE,September,2017,101
Georgia,East Europe,EUROPE,Oktober,2017,77
Georgia,East Europe,EUROPE,November,2017,89
Georgia,East Europe,EUROPE,Desember,2017,109
Hongaria,East Europe,EUROPE,Januari,2017,1341
Hongaria,East Europe,EUROPE,Februari,2017,1378
Hongaria,East Europe,EUROPE,Maret,2017,1115
Hongaria,East Europe,EUROPE,April,2017,1181
Hongaria,East Europe,EUROPE,Mei,2017,900
Hongaria,East Europe,EUROPE,Juni,2017,866
Hongaria,East Europe,EUROPE,Juli,2017,925
Hongaria,East Europe,EUROPE,Agustus,2017,1049
Hongaria,East Europe,EUROPE,September,2017,864
Hongaria,East Europe,EUROPE,Oktober,2017,1248
Hongaria,East Europe,EUROPE,November,2017,812
Hongaria,East Europe,EUROPE,Desember,2017,921
Latvia,East Europe,EUROPE,Januari,2017,276
Latvia,East Europe,EUROPE,Februari,2017,271
Latvia,East Europe,EUROPE,Maret,2017,355
Latvia,East Europe,EUROPE,April,2017,330
Latvia,East Europe,EUROPE,Mei,2017,241
Latvia,East Europe,EUROPE,Juni,2017,196
Latvia,East Europe,EUROPE,Juli,2017,176
Latvia,East Europe,EUROPE,Agustus,2017,237
Latvia,East Europe,EUROPE,September,2017,406
Latvia,East Europe,EUROPE,Oktober,2017,567
Latvia,East Europe,EUROPE,November,2017,486
Latvia,East Europe,EUROPE,Desember,2017,391
Lithuania,East Europe,EUROPE,Januari,2017,639
Lithuania,East Europe,EUROPE,Februari,2017,677
Lithuania,East Europe,EUROPE,Maret,2017,808
Lithuania,East Europe,EUROPE,April,2017,652
Lithuania,East Europe,EUROPE,Mei,2017,1191
Lithuania,East Europe,EUROPE,Juni,2017,498
Lithuania,East Europe,EUROPE,Juli,2017,516
Lithuania,East Europe,EUROPE,Agustus,2017,505
Lithuania,East Europe,EUROPE,September,2017,723
Lithuania,East Europe,EUROPE,Oktober,2017,1024
Lithuania,East Europe,EUROPE,November,2017,792
Lithuania,East Europe,EUROPE,Desember,2017,525
Macedonia,East Europe,EUROPE,Januari,2017,124
Macedonia,East Europe,EUROPE,Februari,2017,75
Macedonia,East Europe,EUROPE,Maret,2017,102
Macedonia,East Europe,EUROPE,April,2017,97
Macedonia,East Europe,EUROPE,Mei,2017,138
Macedonia,East Europe,EUROPE,Juni,2017,79
Macedonia,East Europe,EUROPE,Juli,2017,150
Macedonia,East Europe,EUROPE,Agustus,2017,115
Macedonia,East Europe,EUROPE,September,2017,150
Macedonia,East Europe,EUROPE,Oktober,2017,169
Macedonia,East Europe,EUROPE,November,2017,94
Macedonia,East Europe,EUROPE,Desember,2017,88
Moldova,East Europe,EUROPE,Januari,2017,105
Moldova,East Europe,EUROPE,Februari,2017,86
Moldova,East Europe,EUROPE,Maret,2017,61
Moldova,East Europe,EUROPE,April,2017,48
Moldova,East Europe,EUROPE,Mei,2017,76
Moldova,East Europe,EUROPE,Juni,2017,70
Moldova,East Europe,EUROPE,Juli,2017,106
Moldova,East Europe,EUROPE,Agustus,2017,76
Moldova,East Europe,EUROPE,September,2017,79
Moldova,East Europe,EUROPE,Oktober,2017,80
Moldova,East Europe,EUROPE,November,2017,97
Moldova,East Europe,EUROPE,Desember,2017,146
Polandia,East Europe,EUROPE,Januari,2017,2362
Polandia,East Europe,EUROPE,Februari,2017,2343
Polandia,East Europe,EUROPE,Maret,2017,3124
Polandia,East Europe,EUROPE,April,2017,2760
Polandia,East Europe,EUROPE,Mei,2017,1968
Polandia,East Europe,EUROPE,Juni,2017,2151
Polandia,East Europe,EUROPE,Juli,2017,3419
Polandia,East Europe,EUROPE,Agustus,2017,3923
Polandia,East Europe,EUROPE,September,2017,3681
Polandia,East Europe,EUROPE,Oktober,2017,2776
Polandia,East Europe,EUROPE,November,2017,2438
Polandia,East Europe,EUROPE,Desember,2017,1759
Romania,East Europe,EUROPE,Januari,2017,1293
Romania,East Europe,EUROPE,Februari,2017,1473
Romania,East Europe,EUROPE,Maret,2017,1367
Romania,East Europe,EUROPE,April,2017,1496
Romania,East Europe,EUROPE,Mei,2017,1518
Romania,East Europe,EUROPE,Juni,2017,1573
Romania,East Europe,EUROPE,Juli,2017,1831
Romania,East Europe,EUROPE,Agustus,2017,1793
Romania,East Europe,EUROPE,September,2017,2055
Romania,East Europe,EUROPE,Oktober,2017,1751
Romania,East Europe,EUROPE,November,2017,1294
Romania,East Europe,EUROPE,Desember,2017,1343
Montenegro,East Europe,EUROPE,Januari,2017,0
Montenegro,East Europe,EUROPE,Februari,2017,0
Montenegro,East Europe,EUROPE,Maret,2017,0
Montenegro,East Europe,EUROPE,April,2017,0
Montenegro,East Europe,EUROPE,Mei,2017,0
Montenegro,East Europe,EUROPE,Juni,2017,0
Montenegro,East Europe,EUROPE,Juli,2017,0
Montenegro,East Europe,EUROPE,Agustus,2017,0
Montenegro,East Europe,EUROPE,September,2017,0
Montenegro,East Europe,EUROPE,Oktober,2017,0
Montenegro,East Europe,EUROPE,November,2017,0
Montenegro,East Europe,EUROPE,Desember,2017,0
Serbia,East Europe,EUROPE,Januari,2017,547
Serbia,East Europe,EUROPE,Februari,2017,544
Serbia,East Europe,EUROPE,Maret,2017,450
Serbia,East Europe,EUROPE,April,2017,518
Serbia,East Europe,EUROPE,Mei,2017,778
Serbia,East Europe,EUROPE,Juni,2017,551
Serbia,East Europe,EUROPE,Juli,2017,580
Serbia,East Europe,EUROPE,Agustus,2017,546
Serbia,East Europe,EUROPE,September,2017,764
Serbia,East Europe,EUROPE,Oktober,2017,546
Serbia,East Europe,EUROPE,November,2017,557
Serbia,East Europe,EUROPE,Desember,2017,673
Slovakia,East Europe,EUROPE,Januari,2017,672
Slovakia,East Europe,EUROPE,Februari,2017,685
Slovakia,East Europe,EUROPE,Maret,2017,1081
Slovakia,East Europe,EUROPE,April,2017,1004
Slovakia,East Europe,EUROPE,Mei,2017,738
Slovakia,East Europe,EUROPE,Juni,2017,532
Slovakia,East Europe,EUROPE,Juli,2017,739
Slovakia,East Europe,EUROPE,Agustus,2017,767
Slovakia,East Europe,EUROPE,September,2017,772
Slovakia,East Europe,EUROPE,Oktober,2017,934
Slovakia,East Europe,EUROPE,November,2017,745
Slovakia,East Europe,EUROPE,Desember,2017,595
Slovenia,East Europe,EUROPE,Januari,2017,273
Slovenia,East Europe,EUROPE,Februari,2017,319
Slovenia,East Europe,EUROPE,Maret,2017,263
Slovenia,East Europe,EUROPE,April,2017,534
Slovenia,East Europe,EUROPE,Mei,2017,710
Slovenia,East Europe,EUROPE,Juni,2017,227
Slovenia,East Europe,EUROPE,Juli,2017,797
Slovenia,East Europe,EUROPE,Agustus,2017,479
Slovenia,East Europe,EUROPE,September,2017,479
Slovenia,East Europe,EUROPE,Oktober,2017,563
Slovenia,East Europe,EUROPE,November,2017,245
Slovenia,East Europe,EUROPE,Desember,2017,375
Ukraine,East Europe,EUROPE,Januari,2017,3743
Ukraine,East Europe,EUROPE,Februari,2017,3279
Ukraine,East Europe,EUROPE,Maret,2017,2796
Ukraine,East Europe,EUROPE,April,2017,2381
Ukraine,East Europe,EUROPE,Mei,2017,2331
Ukraine,East Europe,EUROPE,Juni,2017,1945
Ukraine,East Europe,EUROPE,Juli,2017,2038
Ukraine,East Europe,EUROPE,Agustus,2017,2221
Ukraine,East Europe,EUROPE,September,2017,2557
Ukraine,East Europe,EUROPE,Oktober,2017,2757
Ukraine,East Europe,EUROPE,November,2017,3165
Ukraine,East Europe,EUROPE,Desember,2017,3751
Yunani,East Europe,EUROPE,Januari,2017,602
Yunani,East Europe,EUROPE,Februari,2017,649
Yunani,East Europe,EUROPE,Maret,2017,722
Yunani,East Europe,EUROPE,April,2017,735
Yunani,East Europe,EUROPE,Mei,2017,1081
Yunani,East Europe,EUROPE,Juni,2017,606
Yunani,East Europe,EUROPE,Juli,2017,954
Yunani,East Europe,EUROPE,Agustus,2017,1478
Yunani,East Europe,EUROPE,September,2017,916
Yunani,East Europe,EUROPE,Oktober,2017,713
Yunani,East Europe,EUROPE,November,2017,664
Yunani,East Europe,EUROPE,Desember,2017,776
Other East Europe,East Europe,EUROPE,Januari,2017,0
Other East Europe,East Europe,EUROPE,Februari,2017,0
Other East Europe,East Europe,EUROPE,Maret,2017,0
Other East Europe,East Europe,EUROPE,April,2017,0
Other East Europe,East Europe,EUROPE,Mei,2017,1
Other East Europe,East Europe,EUROPE,Juni,2017,0
Other East Europe,East Europe,EUROPE,Juli,2017,1
Other East Europe,East Europe,EUROPE,Agustus,2017,0
Other East Europe,East Europe,EUROPE,September,2017,0
Other East Europe,East Europe,EUROPE,Oktober,2017,0
Other East Europe,East Europe,EUROPE,November,2017,1
Other East Europe,East Europe,EUROPE,Desember,2017,0
United States of America,America,AMERICA,Januari,2017,26670
United States of America,America,AMERICA,Februari,2017,24715
United States of America,America,AMERICA,Maret,2017,28975
United States of America,America,AMERICA,April,2017,31092
United States of America,America,AMERICA,Mei,2017,29195
United States of America,America,AMERICA,Juni,2017,31433
United States of America,America,AMERICA,Juli,2017,34293
United States of America,America,AMERICA,Agustus,2017,30582
United States of America,America,AMERICA,September,2017,28516
United States of America,America,AMERICA,Oktober,2017,24820
United States of America,America,AMERICA,November,2017,28271
United States of America,America,AMERICA,Desember,2017,26204
Canada,America,AMERICA,Januari,2017,7938
Canada,America,AMERICA,Februari,2017,7777
Canada,America,AMERICA,Maret,2017,8794
Canada,America,AMERICA,April,2017,8550
Canada,America,AMERICA,Mei,2017,12880
Canada,America,AMERICA,Juni,2017,6479
Canada,America,AMERICA,Juli,2017,7917
Canada,America,AMERICA,Agustus,2017,7274
Canada,America,AMERICA,September,2017,7216
Canada,America,AMERICA,Oktober,2017,7407
Canada,America,AMERICA,November,2017,6908
Canada,America,AMERICA,Desember,2017,6999
Belize,Central America,AMERICA,Januari,2017,8
Belize,Central America,AMERICA,Februari,2017,3
Belize,Central America,AMERICA,Maret,2017,4
Belize,Central America,AMERICA,April,2017,4
Belize,Central America,AMERICA,Mei,2017,11
Belize,Central America,AMERICA,Juni,2017,4
Belize,Central America,AMERICA,Juli,2017,9
Belize,Central America,AMERICA,Agustus,2017,7
Belize,Central America,AMERICA,September,2017,5
Belize,Central America,AMERICA,Oktober,2017,4
Belize,Central America,AMERICA,November,2017,2
Belize,Central America,AMERICA,Desember,2017,8
Costarika,Central America,AMERICA,Januari,2017,93
Costarika,Central America,AMERICA,Februari,2017,84
Costarika,Central America,AMERICA,Maret,2017,77
Costarika,Central America,AMERICA,April,2017,119
Costarika,Central America,AMERICA,Mei,2017,4354
Costarika,Central America,AMERICA,Juni,2017,64
Costarika,Central America,AMERICA,Juli,2017,101
Costarika,Central America,AMERICA,Agustus,2017,60
Costarika,Central America,AMERICA,September,2017,99
Costarika,Central America,AMERICA,Oktober,2017,104
Costarika,Central America,AMERICA,November,2017,40
Costarika,Central America,AMERICA,Desember,2017,82
El Salvador,Central America,AMERICA,Januari,2017,18
El Salvador,Central America,AMERICA,Februari,2017,28
El Salvador,Central America,AMERICA,Maret,2017,15
El Salvador,Central America,AMERICA,April,2017,20
El Salvador,Central America,AMERICA,Mei,2017,35
El Salvador,Central America,AMERICA,Juni,2017,45
El Salvador,Central America,AMERICA,Juli,2017,56
El Salvador,Central America,AMERICA,Agustus,2017,39
El Salvador,Central America,AMERICA,September,2017,27
El Salvador,Central America,AMERICA,Oktober,2017,41
El Salvador,Central America,AMERICA,November,2017,39
El Salvador,Central America,AMERICA,Desember,2017,42
Guatemala,Central America,AMERICA,Januari,2017,47
Guatemala,Central America,AMERICA,Februari,2017,50
Guatemala,Central America,AMERICA,Maret,2017,43
Guatemala,Central America,AMERICA,April,2017,87
Guatemala,Central America,AMERICA,Mei,2017,27
Guatemala,Central America,AMERICA,Juni,2017,37
Guatemala,Central America,AMERICA,Juli,2017,44
Guatemala,Central America,AMERICA,Agustus,2017,49
Guatemala,Central America,AMERICA,September,2017,42
